CLEVR_train_10671_de	Are all objects made of rubber?	return objects ;return #1 that are rubber ;return number of  #1 ;return number of  #2 ;return if #3 is equal to #4	['select', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_10673_de	Could you stack all of these objects without falling?	return objects ;return #1 that you Could stack without them falling ;return number of  #1 ;return number of  #2 ;return if #3 is equal to #4	['select', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_10674_de	Are all green shapes shiny?	return shapes ;return #1 that  are green ;return #2 that  are shiny ;return number of  #2 ;return number of  #3 ;return if  #4 and #5 are equal	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_10682_de	Are there any objects in front of the green ball?	return spheres ;return #1 that are green ;return objects in  front of #2 ;return number of  #3 ;return if #4 is at least one	['select', 'filter', 'project', 'aggregate', 'boolean']	train
CLEVR_train_10684_de	How many cyan objects have the same shape as the purple cylinder?	return cyan objects ;return purple cylinder ;return shape of #1 ;return shape of #2 ;return #1 where  #3 is  the  same as #4 ;return number of #5	['select', 'select', 'project', 'project', 'comparative', 'aggregate']	train
CLEVR_train_10687_de	What color is the big metal ball?	return large ball ;return #1 that is  metal ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_1069_de	What color is the object exactly the same size and shape as the brown one?	return objects ;return size of #1 ;return shape of #1 ;return #1 that is brown ;return size of #4 ;return shape of #4 ;return #1 where #2 is the  same as #5 ;return #7 where #3 is the  same as #6 ;return color of #8	['select', 'project', 'project', 'filter', 'project', 'project', 'comparative', 'comparative', 'project']	train
CLEVR_train_10691_de	What is the color of the cube	return the  cube ;return the  color of #1	['select', 'project']	train
CLEVR_train_10693_de	What is the color of the cylinder furthest to the left?	return cylinder ;return #1 that  is  furthest to the left ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_10694_de	How many cylinders are the same material as the cyan ball?	return cylinders ;return cyan sphere ;return materials of #1 ;return material of #2 ;return #1 where #3 is  the same as #4 ;return number of #5	['select', 'select', 'project', 'project', 'comparative', 'aggregate']	train
CLEVR_train_10695_de	How many objects are metallic and gold?	return objects ;return #1 that  are metallic ;return #2 that  are gold ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_10697_de	How many red objects are there in this picture?	return red objects ;return number of #1	['select', 'aggregate']	train
CLEVR_train_10698_de	How many little blue balls are there?	return balls ;return #1 that are small ;return #2 that are blue ;return number of #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_1070_de	Are there more red than green cubes?	return cubes  ;return #1 that  are red ;return #1 that  are green ;return number of  #2 ;return number of  #3 ;return if  #4 is  more than  #5	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_10700_de	Are there red matt objects?	return red objects ;return #1 that are matte ;return are there  any #2	['select', 'filter', 'boolean']	train
CLEVR_train_10704_de	Is there a metal cylinder to the right of a green cube?	return cubes ;return #1 that are green ;return metallic cylinders to the  right of #2 ;return number of  #3 ;return if #4 is at least one	['select', 'filter', 'project', 'aggregate', 'boolean']	train
CLEVR_train_1071_de	Which color is the most common?	return colors ;return how  often #1 occurs ;return #1 where #2 is  the most often	['select', 'project', 'comparative']	train
CLEVR_train_10712_de	How many metal objects are there to the right of the matte purple object?	return purple matte object ;return metal objects to the right of #1 ;return number of #2	['select', 'project', 'aggregate']	train
CLEVR_train_10713_de	What color is the cube object to the right of the little purple ball?	return the   small purple sphere ;return cubes ;return #2 that  are to  the   right of #1 ;return the   color of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_10715_de	What is the shape of the thickest object?	return objects ;return the  fattest #1 ;return the  shape of #2	['select', 'project', 'project']	train
CLEVR_train_10716_de	What is the shape of the metallic object from the little purple cube?	return the  small purple cube ;return the  metallic object in  from  of #1 ;return shape of #2	['select', 'project', 'project']	train
CLEVR_train_10717_de	What kind of material is the object that has two identical shapes, the same color?	return objects ;return number of  #1 for each shape ;return #1 where #2 is  at least two ;return colors of #3 ;return number of  #4 ;return #3 where #5 equal one ;return material of #6	['select', 'group', 'comparative', 'project', 'aggregate', 'comparative', 'project']	train
CLEVR_train_10719_de	Are there balls in the same color as a cube?	return cubes ;return color of #1 ;return ball ;return color of #3 ;return is  there  a #3 where #4 is the same as #2	['select', 'project', 'select', 'project', 'boolean']	train
CLEVR_train_1072_de	How many opaque objects does this picture contain?	return objects ;return #1 that  are opaque ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_10720_de	Is there a cyan cylinder near a purple cylinder?	return cylinders ;return #1 that are cyan ;return #1 that are purple ;return is any #2 near #3	['select', 'filter', 'filter', 'boolean']	train
CLEVR_train_10721_de	How many cylinders are not matt?	return cylinders ;return #1 that are matte ;return number of  #1 ;return number of  #2 ;return difference of #3 and  #4	['select', 'filter', 'aggregate', 'aggregate', 'arithmetic']	train
CLEVR_train_10725_de	Are there cubes in the same color as the cylinders?	return cubes ;return cylinders ;return colors of #1 ;return colors of #2 ;return #1 where #3 is  the  same as #4 ;return are there any  #5	['select', 'select', 'project', 'project', 'comparative', 'boolean']	train
CLEVR_train_10727_de	Is the thing hidden behind the block just as big as the thing behind and to the left of the block?	return block ;return which  thing Is hiding behind #1 ;return which  thing Is behind the    #1 ;return #3 that  Is to there  left of #1 ;return if  #2 Is the    same size as #4	['select', 'project', 'project', 'filter', 'boolean']	train
CLEVR_train_10730_de	What is the shape of the large object that is not yellow?	return objects ;return size of #1 ;return #1 where #2 is large ;return #3 that is yellow ;return #3 besides  #4 ;return shape of #5	['select', 'project', 'comparative', 'filter', 'discard', 'project']	train
CLEVR_train_10733_de	Are the shiny balls larger than the matt balls?	return spheres  ;return #1 that  are glossy ;return #1 that  are matte ;return size of #2 ;return size of #3 ;return is  #4 larger than #5	['select', 'filter', 'filter', 'project', 'project', 'boolean']	train
CLEVR_train_10736_de	Are some of the cylinders silver?	return cylinders ;return #1 that are silver ;return number of  #2 ;return if #3 is at least one	['select', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_10738_de	Are there balls made of the same material as the yellow ball?	return the  yellow sphere ;return spheres besides  #1 ;return material of #1 ;return materials of #2 ;return #2 where #4 is the  same as #3 ;return number of  #5 ;return if #6 is at least one	['select', 'discard', 'project', 'project', 'comparative', 'aggregate', 'boolean']	train
CLEVR_train_10739_de	What color is the furthest back ball?	return spheres ;return #1 that  are furthest back ;return the  color of #2	['select', 'filter', 'project']	train
CLEVR_train_1074_de	Which object is blue?	return objects ;return #1 that is blue	['select', 'filter']	train
CLEVR_train_10740_de	What color is different from the three objects?	return objects ;return colors of #1 ;return number of  #1 for each #2 ;return #2 where #3 is equal to one	['select', 'project', 'group', 'comparative']	train
CLEVR_train_10741_de	What is the shape of the object directly behind the small gray cube?	return objects ;return small cube ;return #2 that  is  gray ;return #1 directly behind #3 ;return shape of #4	['select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_10742_de	What is the shape of the object behind a large object?	return object  ;return #1 that  is  large ;return #1 behind #2 ;return shape of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_10745_de	What is the shape of the little blue object between the big red cube and the big purple ball?	return cubes ;return #1 that  are large ;return #2 that  are red ;return sphere ;return #4 that  are large ;return #5 that  are purple ;return objects ;return #7 that  are small ;return #8 that  are blue ;return #9 that  is  in between #3 and #6 ;return shape of #10	['select', 'filter', 'filter', 'select', 'filter', 'filter', 'select', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_10747_de	What is the shape of the object to the right of the hidden object?	return objects ;return #1 that  are obscured ;return #1 to the right of #2 ;return shape of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_10748_de	Most objects are what color?	return colors ;return objects of #1 ;return number of #2 for each #1 ;return #1 where #3 is  highest	['select', 'project', 'group', 'superlative']	train
CLEVR_train_10751_de	How many spherical objects are red in color?	return objects ;return #1 that  are sphere shaped ;return #1 that  are red ;return #1 in both #2 and #3 ;return number of  #4	['select', 'filter', 'filter', 'intersection', 'aggregate']	train
CLEVR_train_10753_de	What color is the metallic object?	return metallic object ;return color of #1	['select', 'project']	train
CLEVR_train_10754_de	What is the shape of the two larger rubber articles?	return items ;return #1 that  are rubber ;return #1 that  are larger ;return #1 in both #2 and #3 ;return the  shape of #4	['select', 'filter', 'filter', 'intersection', 'project']	train
CLEVR_train_10756_de	How many objects are red and metallic?	return objects ;return #1 that are red ;return #2 that are metallic ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_10758_de	Which material is the blue-green cube?	return cube ;return #1 that  is  teal ;return material of #2	['select', 'filter', 'project']	train
CLEVR_train_10761_de	Are there more green or metallic objects?	return objects ;return #1 that are green ;return #1 that are metallic ;return number of  #2 ;return number of  #3 ;return is #4 higher than #5	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_10764_de	Does the object on the far right have a different shape than the object on the far left?	return objects ;return #1 on the   farthest left ;return the   shape of #2 ;return the   rightmost #1 ;return the   shape of #4 ;return if  #3 and #5 are different	['select', 'filter', 'project', 'project', 'project', 'boolean']	train
CLEVR_train_10765_de	What color is the object to the right of the brown object?	return the    brown object  ;return the    object  to the right of #1 ;return the    color of #2	['select', 'project', 'project']	train
CLEVR_train_10766_de	How many bright red objects are there?	return objects ;return #1 that  are red ;return #2 that  are shiny ;return number of #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_10770_de	If the green cube were stacked on top of the red cube, would they be larger than the red ball?	return the  green cube ;return the  red  cube ;return the  red  sphere ;return height of #1 ;return height of #2 ;return height of #3 ;return sum of #4 and  #5 ;return if #7 is higher than #6	['select', 'select', 'select', 'project', 'project', 'project', 'arithmetic', 'boolean']	train
CLEVR_train_10771_de	Is there a rubber object with the same shape as the blue object?	return objects ;return #1 that are blue ;return shape of #2 ;return #1 that are rubber ;return shapes of #4 ;return #4 where #5 is  the same as #3 ;return number of  #6 ;return if #7 is  at least one	['select', 'filter', 'project', 'filter', 'project', 'comparative', 'aggregate', 'boolean']	train
CLEVR_train_10775_de	How many items are made of metal?	return items ;return #1 that  are metal ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_10776_de	How many gray objects are there?	return gray objects ;return number of  #1	['select', 'aggregate']	train
CLEVR_train_10777_de	How many purple objects are matt?	return objects ;return #1 that  are purple ;return #2 that  are matte ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_10778_de	Do you see red objects in the shiny object?	return shiny object ;return objects reflected in #1 ;return are any  #2 that  are  red	['select', 'project', 'boolean']	train
CLEVR_train_10779_de	How many different objects are in the picture?	return objects ;return #1 that  are different ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_10789_de	How many cylinders are gray?	return cylinders ;return #1 that are gray ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_10791_de	What color is the big matte object to the right of the metallic gold cube?	return the   metallic gold cube ;return objects ;return #2 that  are large ;return #3 that  are matte ;return #4 that  are to  the   right of #1 ;return the   color of #5	['select', 'select', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_10795_de	Which shape is the majority of all sizes of shapes?	return shapes ;return sizes of #1 ;return number of #2 for each #1 ;return #1 where #3 is  highest	['select', 'project', 'group', 'superlative']	train
CLEVR_train_10799_de	There are three blue dice; How many have the matte finish?	return cubes ;return #1 that  are blue ;return #2 that  have the  matte finish ;return the  number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_108_de	Three of the objects share which color?	return objects ;return Three #1 that  share color ;return colors of #2	['select', 'project', 'project']	train
CLEVR_train_10805_de	What color is the big rubber article before all other articles?	return large items ;return #1 that  is  rubber ;return #2 in front of all other items ;return color of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_10806_de	Are there fewer rubber balls than metal cylinders?	return rubber spheres ;return metalic cylinders ;return number of #1 ;return number of #2 ;return is  #3 lower than #4	['select', 'select', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_10808_de	How many of the small items are rubber?	return objects ;return #1 that are small ;return #2 that are rubber ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_10813_de	How many objects are the same color and material as the ball on the far right?	return spheres ;return #1 that are on the  far right ;return objects ;return #3 besides  #2 ;return color of #2 ;return colors of #4 ;return material of #2 ;return materials of #4 ;return #4 where #6 is the  same as #5 ;return #4 where #8 is the  same as #7 ;return #4 in  both #9 and  #10 ;return number of  #11	['select', 'filter', 'select', 'discard', 'project', 'project', 'project', 'project', 'comparative', 'comparative', 'intersection', 'aggregate']	train
CLEVR_train_10816_de	There are two stacks in the picture, which shape is separate from the other objects?	return piles ;return two #1 In picture ;return shape separated from #2	['select', 'project', 'project']	train
CLEVR_train_10817_de	Is the big ball made of metal?	return large sphere ;return #1 made of metal ;return number of  #2 ;return if #3 is  higher than zero	['select', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_10818_de	What color is the object that is not the same as the others?	return objects ;return #1 that  is  not the   same as the  others ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_1082_de	How many big yellow balls?	return spheres ;return #1 that is yellow ;return #2 that is big ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_10821_de	What is the shape of the object to the right of the two rubber gray objects?	return objects ;return #1 that are rubber ;return #2 that are gray ;return #1 that are to  the   right of #3 ;return shape of #4	['select', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_10824_de	Which object is behind the cyan cylinder?	return the cyan cylinder ;return objects ;return #2 behind #1	['select', 'select', 'filter']	train
CLEVR_train_10825_de	What color is the object that has no flat sides?	return objects ;return #1 that  has no flat sides ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_10826_de	What is the material of the tiny ball that directly matches the yellow rubber cube?	return tiny ball ;return yellow cube ;return #2 that is rubber ;return #1 to the  right of #3 ;return material of #4	['select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_10827_de	Which colors are reflected in the silver cube?	return cubes ;return #1 that  are silver ;return colors ;return #3 that  are reflected in #2	['select', 'filter', 'select', 'filter']	train
CLEVR_train_10829_de	Are all non-dice the same color?	return objects ;return cubes ;return #1 besides #2 ;return colors of #3 ;return if  all #4 are the  same	['select', 'select', 'discard', 'project', 'boolean']	train
CLEVR_train_1083_de	How many balls does this picture contain?	return this image ;return balls that  are in  #1 ;return the  number of #2	['select', 'project', 'aggregate']	train
CLEVR_train_10831_de	What is the shape of the object in front of the picture?	return object ;return #1 that  is  in front of the image ;return shape of #2	['select', 'filter', 'project']	train
CLEVR_train_10832_de	Do the two objects on the far right touch?	return objects ;return #1 on  the far right ;return #2 which  there  are two objects ;return if  #3 is  touching	['select', 'filter', 'filter', 'boolean']	train
CLEVR_train_10836_de	How many objects are yellow?	return objects ;return colors of #1 ;return #1 where #2 is  yellow ;return number of  #3	['select', 'project', 'comparative', 'aggregate']	train
CLEVR_train_10837_de	How many dice are there either on the left or in front of the yellow ball?	return cubes ;return yellow ball ;return #1 to the  left of #2 ;return #1 in  front of #2 ;return number of  #3 ;return number of  #4 ;return sum of #5 and  #6	['select', 'select', 'filter', 'filter', 'aggregate', 'aggregate', 'arithmetic']	train
CLEVR_train_10838_de	What is the material of the little green cube?	return small cube ;return #1 that  is  green ;return material of #2	['select', 'filter', 'project']	train
CLEVR_train_1084_de	What is the shape of the object immediately behind the yellow cube?	return items ;return cubes ;return #2 that is  yellow ;return #1 that is  immediately left of #3 ;return shape of #4	['select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_10840_de	What color is the ball behind the big cube?	return ball ;return large cube ;return #1 partially hidden behind #2 ;return color of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_10841_de	What is the shape of the large shiny object?	return large object ;return #1 that  is  shiny ;return shape of #2	['select', 'filter', 'project']	train
CLEVR_train_10849_de	Is there an object to the right of the red cylinder?	return the  red cylinder ;return objects to the  right of #1 ;return number of  #2 ;return if #3 is at least one	['select', 'project', 'aggregate', 'boolean']	train
CLEVR_train_1085_de	What color is the circular object that does not belong to it?	return circle object ;return #1 that  does not belong ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_10850_de	Is there a little purple ball next to the metallic yellow square?	return small ball ;return #1 that is purple ;return metallic square ;return #3 that is yellow ;return #2 next to #4 ;return is there  any #5	['select', 'filter', 'select', 'filter', 'filter', 'boolean']	train
CLEVR_train_10852_de	How many blue dice?	return cubes ;return #1 that  are blue ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_10853_de	What is the object between the ball and the cube?	return the   sphere ;return the   cube ;return the   object between both of #1 and  #2	['select', 'select', 'intersection']	train
CLEVR_train_10855_de	What is the color of the rubber object?	return the  objects ;return #1 that  is  rubber ;return the  color of #2	['select', 'filter', 'project']	train
CLEVR_train_10857_de	Are there three balls or two fields?	return balls present ;return number of  #1 ;return squares present ;return number of  #3 ;return if  #2 is  three ;return if  #4 is  two ;return #5 or  #6	['select', 'aggregate', 'select', 'aggregate', 'boolean', 'boolean', 'union']	train
CLEVR_train_10861_de	What is not like the other forms?	return shapes ;return #1 which  is  not like the  other	['select', 'filter']	train
CLEVR_train_10864_de	How many cubes are the same material as the gray ball?	return cubes ;return gray sphere ;return material of #1 ;return material of #2 ;return #1 where #3 is  the  same as #4 ;return number of  #5	['select', 'select', 'project', 'project', 'comparative', 'aggregate']	train
CLEVR_train_10867_de	How many objects are the same size as the metal cube?	return objects ;return the  metallic cube ;return size of #1 ;return size of #2 ;return #1 where #3 is the  same as #4 ;return number of  #5	['select', 'select', 'project', 'project', 'comparative', 'aggregate']	train
CLEVR_train_1087_de	Do two objects have the same shape?	return shapes ;return objects of #1 ;return number of  #2 for each #1 ;return #1 where #2 is  two ;return are there any  #4	['select', 'project', 'group', 'comparative', 'boolean']	train
CLEVR_train_10875_de	Yellow objects plus cylinders are the same?	return Yelllow objects ;return cylinders ;return number of  #1 ;return number of  #2 ;return sum of #3 and  #4	['select', 'select', 'aggregate', 'aggregate', 'arithmetic']	train
CLEVR_train_10877_de	What color is the little shiny cube?	return small cube ;return #1 that is  shiny ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_10878_de	Which shape object is matt red?	return matte object ;return #1 that is red ;return shape of #2	['select', 'filter', 'project']	train
CLEVR_train_1088_de	Is the rubber cylinder larger than the green cylinder?	return cylinders ;return #1 that  is  rubber ;return #1 that  is  green ;return is  #2 larger than #3	['select', 'filter', 'filter', 'boolean']	train
CLEVR_train_10881_de	Are there any objects behind the metallic blue ball?	return the metallic blue sphere ;return objects ;return #2 that are behind #1 ;return if  there are any  #3	['select', 'select', 'filter', 'boolean']	train
CLEVR_train_10882_de	What color is the matt shape on the right?	return shape ;return #1 that is to the  right ;return #2 that is matte ;return color of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_10884_de	Are there more cubes than metallic objects?	return cubes ;return number of #1 ;return objects ;return #3 that  are metallic ;return number of #4 ;return if  #2 is  more than  #5	['select', 'aggregate', 'select', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_10888_de	The object hidden behind the cyan cube has the same shape as the object behind the purple cube?	return cyan cube  ;return object hiding behind #1 ;return purple cube  ;return object behind #3 ;return shape of #2 ;return shape of #4 ;return is  #5 the    same as #6	['select', 'project', 'select', 'project', 'project', 'project', 'boolean']	train
CLEVR_train_10892_de	How many objects are brown?	return objects ;return #1 that  are brown ;return the  number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_10895_de	Is there a big shiny green ball?	return sphere ;return #1 that is  green ;return #2 that is  shiny ;return #3 that is  large ;return number of  #4 ;return is  #5 higher than zero	['select', 'filter', 'filter', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_10898_de	What color is the object that is mostly hidden by a larger object?	return items ;return larger object ;return #1 mostly hidden by #2 ;return color of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_10899_de	How many cubes are the same material as the green ball?	return the  green sphere ;return the  material of #1 ;return cubes ;return materials of #3 ;return #3 where #4 is  the  same as #2 ;return number of  #5	['select', 'project', 'select', 'project', 'comparative', 'aggregate']	train
CLEVR_train_10901_de	What is the shape of the large object that does not match the other large shapes?	return object ;return #1 that  is  large ;return shape of #2 ;return number of  #2 for each #3 ;return #3 where #4 is  one	['select', 'filter', 'project', 'group', 'comparative']	train
CLEVR_train_10903_de	What color is the smallest object without an edge?	return objects ;return #1 without an edge ;return the  smallestt #2 ;return the  color of #3	['select', 'filter', 'project', 'project']	train
CLEVR_train_10906_de	How many shapes are cubes?	return cubes ;return number of  #1	['select', 'aggregate']	train
CLEVR_train_10909_de	What shape is the object in front of the silver cylinder?	return the  silver cylinder ;return object directly in  front of #1 ;return shape of #2	['select', 'project', 'project']	train
CLEVR_train_10919_de	How many differently shaped objects are displayed?	return objects ;return #1 that  are shown ;return #2 that  are different shaped ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_1092_de	Is the red ball metallic or matt?	return balls ;return #1 that  are red ;return if  #2 are metallic ;return if  #2 are matte ;return #3 or  #4	['select', 'filter', 'boolean', 'boolean', 'union']	train
CLEVR_train_10921_de	Which color of the cube corresponds to the color of the single ball?	return cube ;return sphere ;return color of #1 ;return color of #2 ;return #1 where  #3 is  the   same as #4 ;return color of #5	['select', 'select', 'project', 'project', 'comparative', 'project']	train
CLEVR_train_10922_de	Which object is available in both glossy and rubber versions?	return objects ;return #1 that are shiny ;return #1 that are rubber ;return #1 in  both #2 and  #3	['select', 'filter', 'filter', 'intersection']	train
CLEVR_train_10923_de	Are all cylinders as high as the cubes?	return cylinders ;return cubes ;return height of #1 ;return height of #2 ;return #1 where #3 is the  same as #4 ;return number of  #1 ;return number of  #5 ;return if #6 is equal to #7	['select', 'select', 'project', 'project', 'comparative', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_10924_de	How many objects are metallic or red?	return objects ;return #1 that  are metallic ;return #1 that  are red ;return number of #2 ;return number of #3 ;return sum of #4 and  #5	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'arithmetic']	train
CLEVR_train_10928_de	How many big balls are there?	return large balls ;return number of #1	['select', 'aggregate']	train
CLEVR_train_10929_de	How many other objects have the same shape and color as the largest object?	return objects ;return the  size of #1 ;return #1 where #2 is  the  largest ;return the  shape of #3 ;return the  color of #3 ;return the  shape of #1 ;return #1 where #6 is  the  same as #4 ;return the  color of #7 ;return #7 where #8 is  the  same as #5	['select', 'project', 'comparative', 'project', 'project', 'project', 'comparative', 'project', 'comparative']	train
CLEVR_train_1093_de	Are there red metal balls?	return red metal spheres ;return are there  any  #1	['select', 'boolean']	train
CLEVR_train_10930_de	There is a shiny object behind the gray metal cylinder. What shape is it?	return the  gray metallic cylinder ;return objects behind of #1 ;return #2 that are shiny ;return shape of #3	['select', 'project', 'filter', 'project']	train
CLEVR_train_10932_de	What color is both a cylinder and a cube version?	return colors ;return #1 of cylinders ;return #1 of cubes ;return #1 of both #2 and  #3	['select', 'filter', 'filter', 'intersection']	train
CLEVR_train_10933_de	What color is the rubber cylinder?	return rubber cylinder ;return color of #1	['select', 'project']	train
CLEVR_train_10935_de	Are there more metal balls than matt balls?	return metal spheres  ;return matte spheres  ;return number of  #1 ;return number of  #2 ;return if #3 is  higher than #4	['select', 'select', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_10936_de	What color is the smallest object in the picture?	return the image ;return there  smallestt object in #1 ;return the color of #2	['select', 'project', 'project']	train
CLEVR_train_10939_de	What is the shape of the brown object?	return objects ;return color of #1 ;return #1 where #2 is brown ;return shape of #3	['select', 'project', 'comparative', 'project']	train
CLEVR_train_1094_de	How many little shiny things have the same shape as the purple things?	return things ;return #1 that  are purple ;return the  shape of #2 ;return #1 that  are small ;return #1 that  are shiny ;return #1 in both #4 and #5 ;return shapes of #6 ;return #6 where #7 is  the  same as #3 ;return number of  #8	['select', 'filter', 'project', 'filter', 'filter', 'intersection', 'project', 'comparative', 'aggregate']	train
CLEVR_train_10943_de	How many cylinders are there?	return cylinders ;return number of #1	['select', 'aggregate']	train
CLEVR_train_10946_de	What color is the thing that is not green or gray?	return things ;return #1 that  is  green ;return #1 that  is  gray ;return #1 besides #2 ;return #4 besides #3 ;return color of #5	['select', 'filter', 'filter', 'discard', 'discard', 'project']	train
CLEVR_train_10947_de	What is the shape of the object behind a cyan cube?	return items ;return cubes ;return #2 that is cyan ;return #1 that is hidden behind #3 ;return shape of #4	['select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_10949_de	The object in the middle is which color?	return object ;return #1 that  is in the middle ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_10951_de	What is the predominant color here?	return color ;return #1 that  is  predominant	['select', 'filter']	train
CLEVR_train_10952_de	How many red objects are there?	return red objects ;return number of #1	['select', 'aggregate']	train
CLEVR_train_10953_de	Is there a metallic green square behind the brown ball?	return the  brown ball ;return squares behing of #1 ;return #2 that are metallic ;return #3 that are green ;return number of  #4 ;return if #5 is at least one	['select', 'project', 'filter', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_10955_de	What is the shape of the red object on the left?	return objects ;return #1 that is red ;return #2 on the  left ;return shape of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_10958_de	How many gold objects are big?	return gold objects ;return #1 that  are large ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_10965_de	Are there more matte objects or metal objects?	return objects ;return #1 that are matte ;return #1 that are metal ;return number of  #2 ;return number of  #3 ;return which  is  more of #4 , #5	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'comparison']	train
CLEVR_train_10966_de	Are there any non-metallic balls that are red?	return balls ;return #1 that  are nonmetallic ;return #1 that  are red ;return #1 in both #2 and #3 ;return number of  #4 ;return if  #5 is  at least one	['select', 'filter', 'filter', 'intersection', 'aggregate', 'boolean']	train
CLEVR_train_10967_de	What color is the only shiny little ball?	return shiny small ball ;return color of #1	['select', 'project']	train
CLEVR_train_1097_de	How many objects are not cubes?	return objects ;return #1 that  are cube ;return #1 besides #2 ;return number of  #3	['select', 'filter', 'discard', 'aggregate']	train
CLEVR_train_10972_de	What is the color of the object next to the blue cube?	return the  blue cube ;return the  object beside of #1 ;return the  color of #2	['select', 'project', 'project']	train
CLEVR_train_10976_de	What is the color of the cylinder that is furthest back?	return cylinders ;return #1 that is furthest back ;return the color of  #2	['select', 'filter', 'project']	train
CLEVR_train_10977_de	Do the two red objects have the same shape?	return red objects ;return shapes of #1 ;return are #2 both the  same	['select', 'project', 'boolean']	train
CLEVR_train_10978_de	Does the large object on the far left have the same shape as the red object?	return the   red object  ;return the   shape of #1 ;return objects ;return #3 on the   far left ;return #4 that  are tall ;return the  shape of #5 ;return if  #2 and #6 are the   same	['select', 'project', 'select', 'filter', 'filter', 'project', 'boolean']	train
CLEVR_train_10979_de	There is a cyan object in front of the gold object. What shape is it?	return the  gold object ;return objects ;return #2 that  are cyan ;return #3 that  are in  front of #1 ;return the  shape of #4	['select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_10989_de	Are there more cubes or balls?	return cubes ;return spheres ;return number of  #1 ;return number of  #2 ;return which  is  more of #3 ,  #4	['select', 'select', 'aggregate', 'aggregate', 'comparison']	train
CLEVR_train_1099_de	Are the objects all metallic and yellow?	return objects ;return #1 that Are metallic ;return #1 that Are Yellow ;return #1 in both #2 and  #3 ;return number of  #1 ;return number of  #4 ;return if #5 is  equal to  #6	['select', 'filter', 'filter', 'intersection', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_10990_de	What is the shape that is different from the other majority of the other Shaes?	return objects ;return shapes of #1 ;return number of  #1 for each #2 ;return #2 where #3 is  the   highest ;return #2 besides #4	['select', 'project', 'group', 'comparative', 'discard']	train
