CLEVR_train_1513_ja	Do you have a gray rubber ball?	return balls ;return #1 that are gray ;return #2 that are rubber ;return number of  #3 ;return if #4 is at least one	['select', 'filter', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_15131_ja	How many glossy purple cubes are there?	return cubes ;return #1 that  are shiny ;return #1 that  are purple ;return #1 in both #2 and #3 ;return #4 that  are big ;return number of  #5	['select', 'filter', 'filter', 'intersection', 'filter', 'aggregate']	train
CLEVR_train_15132_de	There are two small cylinders and two other parts that are not made of the same material. What shape is behind the metal cylinder?	return cylinders ;return #1 that  is  metallic ;return shape ;return #3 behind #2	['select', 'filter', 'select', 'filter']	train
CLEVR_train_15134_de	How many balls are matt and yellow?	return matte spheres ;return #1 that are yellow ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15135_de	There are two cubes in this photo. one is gold, what color is the other cube?	return cube ;return #1 that is  gold ;return #1 besides  #2 ;return the color of #3	['select', 'filter', 'discard', 'project']	train
CLEVR_train_15136_de	What is the shape of the only item that is not a cube?	return items ;return #1 besides Cube ;return shape of #2	['select', 'discard', 'project']	train
CLEVR_train_15140_de	What color is the shape on the front of the picture?	return shapes ;return #1 in the   front of the  image ;return the   color of #2	['select', 'filter', 'project']	train
CLEVR_train_15142_de	Do two of the balls seem to be made of rubber?	return balls ;return #1 that  appear to  be made of rubber ;return number of  #2 ;return if  #3 is  two	['select', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_15143_ja	What kind of material is purple cylinder?	return the  purple cylinder ;return the  material of #1	['select', 'project']	train
CLEVR_train_15146_de	Do all shiny metallic shapes have the same shape?	return objects ;return #1 that are shiny ;return #2 that are metallic ;return shapes of #3 ;return if all of #4 are the  same	['select', 'filter', 'filter', 'project', 'boolean']	train
CLEVR_train_15147_de	Are there fewer than 5 items?	return items ;return number of #1 ;return if  #2 is  less than  5	['select', 'aggregate', 'boolean']	train
CLEVR_train_15149_de	What color is the object that is the only one that has another identical match?	return object ;return #1 that has another identical match ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_1515_de	What is the shape of the object immediately behind the blue cylinder?	return objects ;return the  blue cylinder ;return #1 immediately behind #2 ;return the  shape of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_15150_de	What color is the matte cube blocked by the cyan matte cube?	return cubes ;return #1 that  are matte ;return #2 that  are cyan ;return #2 that  are being blocked by any  #3 ;return the  color of #4	['select', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_15151_de	How many of the small items are dull?	return small items ;return #1 that are matte ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15152_de	Do two small balls have the same color and the same material?	return spheres ;return #1 that are small ;return colors of #2 ;return materials of #2 ;return #2 where #3 are the  same ;return #2 where #4 are the  same ;return #2 in  both #5 and  #6 ;return number of  #7 ;return if #8 is at least two	['select', 'filter', 'project', 'project', 'comparative', 'comparative', 'intersection', 'aggregate', 'boolean']	train
CLEVR_train_15153_de	Are there any shiny items or rubber items?	return shiny objects  ;return rubber objects  ;return number of  #1 ;return number of  #2 ;return which  is  highest of #3 , #4	['select', 'select', 'aggregate', 'aggregate', 'comparison']	train
CLEVR_train_15155_de	Are there objects with the same size as the brown object?	return the  brown object ;return size of #1 ;return objects ;return #3 besides #1 ;return sizes of #4 ;return #4 where #5 is  the  same as #2 ;return number of  #6 ;return if  #7 is  at least one	['select', 'project', 'select', 'discard', 'project', 'comparative', 'aggregate', 'boolean']	train
CLEVR_train_15157_de	How many cyan objects are cylinders?	return cyan objects ;return #1 that are cylinders ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_1516_de	What is the non-metallic yellow form?	return shapes ;return #1 that are  yellow ;return #2 that are  metallic ;return #2 besides  #3	['select', 'filter', 'filter', 'discard']	train
CLEVR_train_15160_de	How many are cylinders?	return cylinders ;return number of  #1	['select', 'aggregate']	train
CLEVR_train_15161_de	What is the shape of the object that does not match the other objects?	return objects ;return #1 that are in  line with other objects ;return #1 besides  #2 ;return shape of #3	['select', 'filter', 'discard', 'project']	train
CLEVR_train_1517_de	Do all objects in this picture have the same shape?	return objects ;return shapes of #1 ;return are all of #2 the same	['select', 'project', 'boolean']	train
CLEVR_train_15171_de	What is the green made of?	return things ;return #1 that  are green ;return What #2 are made of	['select', 'filter', 'project']	train
CLEVR_train_15174_ja	How many cubes can I see?	return cubes ;return #1 that you can see ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15175_de	Is the cyan square larger than the cyan ball behind it?	return the  cyan square ;return the  cyan sphere ;return #2 that  is  behind #1 ;return if  #1 is  larger than #3	['select', 'select', 'filter', 'boolean']	train
CLEVR_train_15176_de	What color is the shape closest to the right?	return shapes ;return #1 that are closest to the  right ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_15179_de	How many metallic objects are green too?	return items ;return #1 that  are green ;return #2 that  are metallic ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_1518_de	What color is the cube on the right?	return cube ;return #1 that is on the  right side ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_15181_de	What shape is between two large squares?	return shapes ;return large squares ;return #1 that  is  between two #2	['select', 'select', 'filter']	train
CLEVR_train_15183_de	What color is the largest object?	return largest object ;return color of #1	['select', 'project']	train
CLEVR_train_15184_de	How many gold objects are there without a round dimension?	return objects ;return #1 that are gold ;return #2 that are round ;return #2 besides  #3 ;return number of  #4	['select', 'filter', 'filter', 'discard', 'aggregate']	train
CLEVR_train_15188_de	What is the shape of the object behind the matt ball?	return sphere ;return #1 that is  matte ;return object ;return #3 that is  behind of #2 ;return shape of #4	['select', 'filter', 'select', 'filter', 'project']	train
CLEVR_train_15189_de	Is there a small matt and metallic cube that is the same color?	return cubes ;return #1 that  are small ;return #2 that  are matte ;return #2 that  are metallic ;return colors of #3 ;return colors of #4 ;return if  any  #5 is  the same as any #6	['select', 'filter', 'filter', 'filter', 'project', 'project', 'boolean']	train
CLEVR_train_1519_ja	What is the only color of a small object?	return the small objects ;return color of #1 ;return number of #1 for each #2 ;return #2 where #3 is  one	['select', 'project', 'group', 'comparative']	train
CLEVR_train_15191_de	How many cylinders are small?	return cylinders ;return #1 that  are small ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15195_de	How many metallic objects are there in this picture?	return this picture ;return metallic objects in #1 ;return the  number of  #2	['select', 'project', 'aggregate']	train
CLEVR_train_15198_de	Does the thing between the two great things have the same shape as the not mentioned thing?	return things ;return #1 that are big ;return the  thing  between the   two of #2 ;return #1 besides  #2 ,  #3 ;return shape of #3 ;return shape of #4 ;return if #5 is the  same as #6	['select', 'filter', 'project', 'filter', 'project', 'project', 'boolean']	train
CLEVR_train_152_de	What is the shape of the red object in front?	return objects ;return #1 that  are red ;return #2 that  are in the   front ;return the   shape of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_15200_de	What is the shape of two of the objects?	return objects ;return shapes of  #1 ;return number of #1 for each #2 ;return #2 where  #3 is two	['select', 'project', 'group', 'comparative']	train
CLEVR_train_15203_de	How many matt cylinders are visible?	return matte cylinders ;return #1 that are visible ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15205_de	What color is the rubber ball?	return rubber ball ;return color of #1	['select', 'project']	train
CLEVR_train_15206_de	Are all objects made of the same materials?	return objects ;return materials of #1 ;return are #2 all the  same	['select', 'project', 'boolean']	train
CLEVR_train_15209_de	If the ball were large, would it block your view of the green cylinder?	return the  sphere ;return if #1 was  large would it block the  view of the green cylinder	['select', 'boolean']	train
CLEVR_train_15210_de	What color is the back of the cube?	return cube ;return #1 in the  very back ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_15211_de	What color is the cube between the two gold objects?	return cube ;return gold objects ;return #1 between #2 ;return color of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_15212_de	Which object is reflected from a metal object?	return metal object  ;return object  that  is  being reflected off #1	['select', 'project']	train
CLEVR_train_15213_de	Are all balls yellow?	return balls ;return #1 that are yellow ;return number of #1 ;return number of #2 ;return is #3 the same as #4	['select', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_15214_de	Which color is unique in the group?	return group ;return colors of #1 ;return #2 that  is  unique	['select', 'project', 'filter']	train
CLEVR_train_15215_de	What color are the two small objects right in front of the brown ball?	return small objects ;return brown ball ;return #1 directly in front of #2 ;return color of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_15218_de	Does the small, matt yellow thing have the same shape as the large objects?	return the  small matte yellow thing ;return shape of #1 ;return large objects ;return shape of #3 ;return if #2 is the  same as #4	['select', 'project', 'select', 'project', 'boolean']	train
CLEVR_train_1522_de	What color is the little cylinder?	return small cylinder ;return color of #1	['select', 'project']	train
CLEVR_train_15221_de	Are all balls metallic?	return spheres ;return #1 that  are metallic ;return number of #1 ;return number of #2 ;return is  #3 same as #4	['select', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_15222_de	What color is the big cube in front of the gray cylinder?	return big cube ;return gray cylinder ;return #1 infront of #2 ;return color of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_15223_de	Are there small shapes in the same color, the two large shapes in the same color?	return shapes  ;return #1 that  are large ;return two of #2 ;return colors of #3 ;return #1 that  are small ;return #4 that  are the   same ;return color  of #5 ;return if  any  #7 are the  same as #6	['select', 'filter', 'project', 'project', 'filter', 'filter', 'project', 'boolean']	train
CLEVR_train_15225_ja	What is the color of both large and small round objects?	return objects ;return #1 that  are round ;return #2 that  are small ;return #2 that  are large ;return #2 in both #3 and  #4 ;return color of #5	['select', 'filter', 'filter', 'filter', 'intersection', 'project']	train
CLEVR_train_15226_de	What is purple cylinder made of?	return purple cylinder ;return what  is  #1 made of	['select', 'project']	train
CLEVR_train_15227_de	Are both yellow balls dull?	return balls ;return #1 that  are yellow ;return #2 that  are matte ;return number of  #2 ;return number of  #3 ;return if  #4 and #5 are equal	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_15229_de	How many of the cubes are bigger than all the balls?	return cubes ;return size of #1 ;return balls ;return size of #3 ;return #1 where #2 is  larger than  #4 ;return number of  #5	['select', 'project', 'select', 'project', 'comparative', 'aggregate']	train
CLEVR_train_1523_ja	Is the cylinder partially hidden?	return cylinders ;return #1 that are partially hidden ;return are there  any #2	['select', 'filter', 'boolean']	train
CLEVR_train_15230_de	What material is shared with most objects?	return objects ;return material of #1 ;return number of  #1 for each  #2 ;return #2 where #3 is  highest	['select', 'project', 'group', 'superlative']	train
CLEVR_train_15232_ja	How many glossy objects are red?	return objects ;return #1 that are shiny ;return #2 that are red ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_15235_de	What color is right behind the big blue shape?	return colors ;return large shape ;return #2 that  is  blue ;return #1 directly behind #3	['select', 'select', 'filter', 'filter']	train
CLEVR_train_15236_de	What color is the object behind the metal ball?	return objects ;return #1 that  is  metal ;return #2 that  is  ball ;return #1 that  is  behind #3 ;return color of #4	['select', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_15237_de	What color are a large rubber cube and a large rubber cylinder?	return cubes ;return #1 that is  rubber  ;return #2 that is  large  ;return colors of #3 ;return number of  #3 for each  #4 ;return #4 where #5 is  equal to  one ;return cylinders ;return #7 that is  rubber  ;return #8 that is  large  ;return colors of #9 ;return number of  #9 for each  #10 ;return #10 where #11 is  equal to  one ;return color of both #6 and  #12	['select', 'filter', 'filter', 'project', 'group', 'comparative', 'select', 'filter', 'filter', 'project', 'group', 'comparative', 'intersection']	train
CLEVR_train_15240_de	How many small objects are behind the matt cylinder?	return cylinders ;return #1 that  are matte ;return objects ;return #3 that  are behind #2 ;return number of #4	['select', 'filter', 'select', 'filter', 'aggregate']	train
CLEVR_train_15241_de	What is the shape of the gray object next to the silver block?	return gray object ;return silver block ;return #1 next to  #2 ;return shape of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_15247_de	How many rubber articles in different colors are there to the right of the purple ball?	return items ;return #1 that are rubber ;return sphere ;return #3 that is purple ;return #2 that are to the  right of #4 ;return number of  #5	['select', 'filter', 'select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_15248_ja	What color is the matte ball?	return balls ;return #1 that  have the  matte finish ;return the  color of #2	['select', 'filter', 'project']	train
CLEVR_train_15250_de	What color is the object to the right of the green ball?	return objects ;return green sphere ;return #1 to  the   right of #2 ;return color of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_15251_de	What color is the largest metal ball?	return metal spheres ;return size of #1 ;return #1 where #2 is  highest ;return color of #3	['select', 'project', 'superlative', 'project']	train
CLEVR_train_15253_de	Which large object is the green metal cube to the right of?	return large object ;return green cube ;return #2 that is metallic ;return #1 that #3 is to the  right of	['select', 'select', 'filter', 'filter']	train
CLEVR_train_15256_de	What is the shape of the big green thing?	return things ;return #1 that  are large ;return #2 that  are green ;return the  shape of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_1526_de	What material is the green ball made of?	return green sphere ;return material of #1	['select', 'project']	train
CLEVR_train_15260_de	Is one of the squares dull?	return squares ;return #1 that are matte in  color ;return number of  #2 ;return if #3 is one	['select', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_15261_de	How many gray matt shapes are there?	return shapes ;return #1 that  are gray ;return #2 that  are matte ;return the  number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_15265_de	Are there smaller shapes?	return smaller shapes ;return number of  #1 ;return if #2 is  higher than zero	['select', 'aggregate', 'boolean']	train
CLEVR_train_15269_de	Are there a number of balls and cylinders at the moment?	return spheres ;return number of #1 ;return cylinder ;return number of #3 ;return sum of #2 and #4 ;return if  #5 is  even	['select', 'aggregate', 'select', 'aggregate', 'arithmetic', 'boolean']	train
CLEVR_train_15271_de	Are there any objects to the left of the cylinder?	return objects ;return the cylinder ;return #1 to  the left of #2 ;return number of  #3 ;return if #4 is  higher than zero	['select', 'select', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_15272_de	What color is the rightmost cube in the picture?	return small cube ;return #1 on the   furthest right side ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_15273_de	Are the two balls the same size?	return spheres ;return sizes of #1 ;return if #2 are the  same	['select', 'project', 'boolean']	train
CLEVR_train_15274_ja	What color is the non-yellow cylinder?	return cylinder ;return #1 that  is  yellow ;return #1 besides #2 ;return color of #3	['select', 'filter', 'discard', 'project']	train
CLEVR_train_15275_de	What is the shape of the only two elements that have a color in common?	return items ;return colors of #1 ;return number of  #1 for each #2 ;return #2 where #3 is  two ;return #1 where #2 is  #4 ;return the  shape of #5	['select', 'project', 'group', 'comparative', 'comparative', 'project']	train
CLEVR_train_15276_de	What material is the shape directly to the left of the big red ball?	return the  large red sphere ;return shape directly to the  left of #1 ;return material of #2	['select', 'project', 'project']	train
CLEVR_train_15277_de	What color is the cube that is the same size as the gray cylinder?	return the  cube ;return the  gray cylinder ;return size of #1 ;return size of #2 ;return #1 where #3 is the  same as #4 ;return color of #5	['select', 'select', 'project', 'project', 'comparative', 'project']	train
CLEVR_train_15278_de	Is the metal blue thing the same material as everything else?	return metal blue thing ;return things besides #1 ;return material of #1 ;return materials of #2 ;return #2 where #3 Is the same as #4 ;return are there  any  #5	['select', 'discard', 'project', 'project', 'comparative', 'boolean']	train
CLEVR_train_15279_de	How many other objects have the same shape as the leftmost object?	return objects ;return #1 on  the far left ;return shape of #2 ;return #1 besides #2 ;return shape of #4 ;return #4 where #5 is  the same as #3 ;return number of #6	['select', 'filter', 'project', 'discard', 'project', 'comparative', 'aggregate']	train
CLEVR_train_15280_de	There is a large object covered by a gray cylinder. What is the object to the left of?	return large object  ;return gray cylinder ;return #1 obscured by #2 ;return objects ;return #4 to the  left of #3 ;return what  is #5 made of	['select', 'select', 'filter', 'select', 'filter', 'project']	train
CLEVR_train_15284_de	How many objects are green or yellow?	return objects ;return #1 that are green ;return #1 that are yellow ;return number of  #2 ;return number of  #3 ;return sum of #4 and  #5	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'arithmetic']	train
CLEVR_train_1529_de	What is the shape of the matt object to the left of the large gold cylinder?	return cylinder ;return big gold #1 ;return object ;return matte #3 ;return #4 to left of #2 ;return shape of #5	['select', 'project', 'select', 'project', 'filter', 'project']	train
CLEVR_train_15291_de	What color is the ball?	return ball ;return color of #1	['select', 'project']	train
CLEVR_train_15292_de	What is the material of the little green cube	return cubes ;return #1 that  is  small ;return #2 that  is  green ;return material of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_15293_de	What color are the two objects that have the same shape and size?	return objects ;return shapes of #1 ;return sizes of #1 ;return #1 where #2 are the  same ;return #1 where #3 are the  same ;return #1 in both #4 and #5 ;return the  colors of #6	['select', 'project', 'project', 'comparative', 'comparative', 'intersection', 'project']	train
CLEVR_train_15294_de	What shape is on the far right?	return shapes ;return #1 to the far right	['select', 'filter']	train
CLEVR_train_15298_de	What color is the smallest ball on the right?	return balls ;return #1 to  the   right ;return the   smallestt #2 ;return the   color of #3	['select', 'filter', 'project', 'project']	train
CLEVR_train_153_de	Which color object has a large cylinder and a medium ball?	return cylinders ;return #1 that  are large ;return balls ;return #3 that  are medium ;return colors of #2 ;return colors of #4 ;return colors in  both  #5 and #6	['select', 'filter', 'select', 'filter', 'project', 'project', 'intersection']	train
CLEVR_train_15302_de	Are all shapes rubber?	return shapes ;return #1 that  are rubber ;return number of #1 ;return number of #2 ;return is  #3 the same as #4	['select', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_15303_de	What color is the small object closest to two large objects?	return items ;return #1 that are large ;return objects that are closest to two of #2 ;return #3 that are small ;return color of #4	['select', 'filter', 'project', 'filter', 'project']	train
CLEVR_train_15304_de	What color are the two large objects?	return objects ;return #1 that  are larges ;return two of #2 ;return color of #3	['select', 'filter', 'project', 'project']	train
CLEVR_train_15307_de	What is the finish of the gray objects?	return gray objects ;return finish of #1	['select', 'project']	train
CLEVR_train_15308_ja	How many cylinders are the same color as the glossy cube?	return the   shiny cube ;return cylinders ;return the   color of #1 ;return the   color of #2 ;return #2 where  #4 is  the   same as #3 ;return the   number of #5	['select', 'select', 'project', 'project', 'comparative', 'aggregate']	train
CLEVR_train_15310_de	The matt yellow square exactly matches the square on the right?	return squares ;return #1 that are on the  right side ;return #1 that are Matte ;return #3 that are yellow ;return if #4 exactly matches #2	['select', 'filter', 'filter', 'filter', 'boolean']	train
CLEVR_train_15311_de	How many cylinders are rubber	return cylinders ;return #1 that are rubber ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15313_de	How many red balls are in front of the red object to the left of the large metallic ball?	return large metallic sphere ;return red object to the left of #1 ;return red spheres in front of #2 ;return number of #3	['select', 'project', 'project', 'aggregate']	train
CLEVR_train_15314_de	What is the color side of Cyan Shain Ball?	return the  cyan shain ball ;return objects to the  rightside of #1 ;return color of #2	['select', 'project', 'project']	train
CLEVR_train_15315_de	If the gray ball is rolling back, how many objects would it hit?	return gray sphere ;return objects in back of #1 ;return number of #2	['select', 'project', 'aggregate']	train
CLEVR_train_15317_de	How many matte surface blocks do you see?	return blocks ;return #1 with  matte finish ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15318_ja	How many purple are there?	return purple things ;return number of  #1	['select', 'aggregate']	train
CLEVR_train_1532_de	What color is the article without a flat surface?	return items ;return #1 that  have  a flat surface ;return #1 besides #2 ;return the  color of #3	['select', 'filter', 'discard', 'project']	train
CLEVR_train_15320_de	What color is the big cylinder?	return large Cylinder ;return color of #1	['select', 'project']	train
CLEVR_train_15323_de	What is the closest color to the little purple cube?	return shape ;return small cube ;return #2 that  is  purple ;return #1 closest to  #3 ;return color of #4	['select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_15324_de	Do the two cylinders have the non-shiny finish?	return cylinders ;return finishes of #1 ;return if  #2 is  non shiny	['select', 'project', 'boolean']	train
CLEVR_train_15325_de	Is the square metallic?	return the  square ;return if  #1 is  metallic	['select', 'boolean']	train
CLEVR_train_15330_de	Are there cubes there?	return cubes ;return are there any  #1	['select', 'boolean']	train
CLEVR_train_15332_de	purple objects plus rose objects minus cylinders equal?	return purple objects ;return rose objects ;return cylinders ;return number of  #1 ;return number of  #2 ;return number of  #3 ;return sum of #4 and  #5 ;return difference of #7 and  #6	['select', 'select', 'select', 'aggregate', 'aggregate', 'aggregate', 'arithmetic', 'arithmetic']	train
CLEVR_train_15334_de	Is the ball on the far left the same material as the object next to the tiny gray object?	return ball ;return #1 that  Is on  the    far left ;return tiny gray object  ;return object  next to #3 ;return material of #2 ;return material of #4 ;return Is #5 the    same as #6	['select', 'filter', 'select', 'project', 'project', 'project', 'boolean']	train
CLEVR_train_15338_de	What is the shape of an object that is partially hidden?	return object ;return #1 that  is  partially hidden ;return shape of #2	['select', 'filter', 'project']	train
CLEVR_train_15341_de	Are all balls the same size?	return balls ;return sizes of #1 ;return are all of #2 the same	['select', 'project', 'boolean']	train
CLEVR_train_15342_de	If the little rubber balls were bigger, would there be bigger metal cylinders?	return balls ;return #1 that  are rubber ;return #2 that  are small ;return cylinders ;return #4 that  are metallic ;return #5 that  are large ;return #6 besides #3 ;return If #3 were large is  #7 larger than	['select', 'filter', 'filter', 'select', 'filter', 'filter', 'discard', 'boolean']	train
CLEVR_train_15346_de	What's next to the shiny blue ball?	return balls ;return #1 that  are shiny ;return #2 that  is  blue ;return what is  next to #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_15347_de	How many other objects have the same shape as the object on the far right?	return objects ;return #1 on the   far right ;return shape of #2 ;return #1 where shape is  same as #3 ;return number of  #4	['select', 'filter', 'project', 'comparative', 'aggregate']	train
CLEVR_train_15348_de	Are there more cylinders or balls?	return cylinders ;return balls ;return number of  #1 ;return number of  #2 ;return which  is  highest of #3 ,  #4	['select', 'select', 'aggregate', 'aggregate', 'comparison']	train
CLEVR_train_15350_ja	What color is the center object?	return objects ;return #1 that  are in the  middle ;return the  color of #2	['select', 'filter', 'project']	train
CLEVR_train_15351_de	What color are all cubes?	return cubes ;return colors of #1 ;return number of  #1 for each #2 ;return #2 where #3 is  the  highest	['select', 'project', 'group', 'comparative']	train
CLEVR_train_15353_de	What is the shape of the object to the left of the green ball and behind the red one?	return objects ;return the  green sphere ;return the  red sphere ;return #1 to the  left of #2 ;return #4 behind #3 ;return shape of #5	['select', 'select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_15356_de	What color is the cube that is partially blocked by the large purple cube?	return cubes ;return #1 that is purple ;return size of #2 ;return #2 where #3 is large ;return #1 that is partially blocked by #4 ;return color of #5	['select', 'filter', 'project', 'comparative', 'filter', 'project']	train
CLEVR_train_15358_de	What color are the next two items?	return items ;return #1 that  are the  closest ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_15359_de	The square in front fits exactly to the object on the right?	return square ;return #1 that is in  front ;return object ;return #3 that is on  the right side ;return is #2 the same as #4	['select', 'filter', 'select', 'filter', 'boolean']	train
CLEVR_train_15361_de	What color is the big square in front?	return large square ;return #1 that  is  in front ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_15362_ja	Is the cube the same material as the left column of the red object?	return objects ;return #1 that are red ;return cylinder ;return #3 to  the     left of #2 ;return the     material of #4 ;return cubes ;return the     material of #6 ;return is  #7 the     same as #5	['select', 'filter', 'select', 'filter', 'project', 'select', 'project', 'boolean']	train
CLEVR_train_15363_de	What shape remains when all cylinders are removed?	return shape ;return cylinder ;return #1 besides #2	['select', 'select', 'discard']	train
CLEVR_train_15365_de	How many shapes are red?	return shapes ;return #1 that are red ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15367_de	Is there another object in the same color as the big ball?	return the  large ball ;return objects ;return #2 besides  #1 ;return color of #1 ;return colors of #3 ;return #3 where #5 is the  same as #4 ;return number of  #6 ;return if #7 is at least one	['select', 'select', 'discard', 'project', 'project', 'comparative', 'aggregate', 'boolean']	train
CLEVR_train_15368_de	What color is the big ball?	return the  large sphere ;return color of #1	['select', 'project']	train
CLEVR_train_1537_de	How many objects in this group are cube-shaped and gray-metallic?	return objects ;return #1 that  are cube shaped ;return color of #2 ;return #2 where #3 is  gray metallic ;return number of #4	['select', 'filter', 'project', 'comparative', 'aggregate']	train
CLEVR_train_15372_de	How many objects have flat sides?	return objects ;return #1 with  flat sides ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15373_de	What color are the two objects that look identical?	return objects ;return #1 that look identical to each other ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_15375_de	If you exchanged the item on the far right for the shiny purple cylinder, what would be immediately to the right of it?	return items ;return #1 that  is  to  the   far right  ;return cylinders ;return #3 that  are shiny ;return #4 that  are purple ;return #1 to  the   right  of #2 ;return #6 where #2 is  swapped with  #5	['select', 'filter', 'select', 'filter', 'filter', 'filter', 'comparative']	train
CLEVR_train_15379_de	Does the object behind the large gold ball have the same shape as the object to the left of the large silver ball?	return object ;return ball  ;return #2 that  Is big  ;return #3 that  Is gold ;return #3 that  Is silver ;return #1 behind #4 ;return #1 to  the      left of #5 ;return shape of #6 ;return shape of #7 ;return if  #8 Is same as #9	['select', 'select', 'filter', 'filter', 'filter', 'filter', 'filter', 'project', 'project', 'boolean']	train
CLEVR_train_15381_ja	How many objects are not blue?	return objects ;return #1 that  are not blue ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15383_de	How many green objects are shown?	return green objects ;return #1 that  are pictured ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15385_de	How many objects are gray and matt?	return objects ;return #1 that are gray ;return #2 that are matte ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_15386_de	The objects are decided in two forms, circular and?	return objects ;return shapes of #1 ;return #2 that  are circular ;return #2 besides #3	['select', 'project', 'filter', 'discard']	train
CLEVR_train_15388_de	The shiny blue ball is facing how many dice?	return shiny ball ;return #1 that  is  blue ;return cubes ;return #3 that  #1 is  in front of ;return number of  #4	['select', 'filter', 'select', 'filter', 'aggregate']	train
CLEVR_train_15389_de	What color is the object that has the same shape as the cyano glossy object?	return the cyan shiny thing ;return shape of #1 ;return objects ;return #3 besides #1 ;return shapes of #4 ;return #4 where #5 is  the same as #2 ;return color of #6	['select', 'project', 'select', 'discard', 'project', 'comparative', 'project']	train
CLEVR_train_15391_de	How many small cubes are the same color as the large matt cylinder?	return small cubes ;return large cylinder ;return #2 that  is  matte ;return colors of #1 ;return color of #3 ;return #1 where #4 is  the  same as #5 ;return number of  #6	['select', 'select', 'filter', 'project', 'project', 'comparative', 'aggregate']	train
CLEVR_train_15393_de	How many balls are not metallic?	return balls ;return #1 that  are metallic ;return #1 besides #2 ;return number of  #3	['select', 'filter', 'discard', 'aggregate']	train
CLEVR_train_15394_de	What is the shape of the two purple objects?	return purple items ;return shape of  #1	['select', 'project']	train
CLEVR_train_15395_de	Which shape is not like the others?	return objects ;return shapes of #1 ;return number of  #1 for each #2 ;return #2 where #3 is one	['select', 'project', 'group', 'comparative']	train
CLEVR_train_15398_de	Are there large cubes in the picture?	return cubes ;return #1 that  are large ;return if  there is  any  #2 in the  image	['select', 'filter', 'boolean']	train
CLEVR_train_154_de	What is the shape of the bright red object?	return shiny objects ;return #1 that are red ;return shape of  #2	['select', 'filter', 'project']	train
CLEVR_train_1540_ja	Which shapes do not appear on both metal and rubber?	return objects ;return #1 that  are metal ;return #1 that  are rubber ;return shapes of #2 ;return shapes of #3 ;return shapes in both #4 and #5 ;return shapes besides #6	['select', 'filter', 'filter', 'project', 'project', 'intersection', 'discard']	train
